Source	Target	Weight
7019	7053	13.9385194410537
7020	7019	26.4988286106537
7021	6704	127.818976797645
7021	6792	58.316019590314
7021	7050	32.9102446484409
7021	7381	79.174085811865
7025	6843	102.802079072405
7025	6557	123.954548853323
7025	7281	70.3690822882379
7030	6980	38.1823114730261
7030	7649	128.719707144349
7032	7019	36.6243620144293
7033	6990	26.4860675063522
7033	7127	67.6222834016147
7033	7281	293.626919550094
7035	6857	47.8163494795653
7035	7052	30.852788772609
7035	7375	74.2776074601476
7037	7038	87.8196711825553
7038	7037	87.8196711825553
7038	6938	32.4857445576399
7038	7322	91.2597831197974
7041	6899	46.1783498288381
7041	7066	18.75752841217
7041	7083	10.4443003589971
7043	7044	20.7035098928279
7043	6992	38.3700802467697
7043	7075	19.2572509554096
7044	7043	20.7035098928279
7048	6922	31.4422388497784
7050	7021	32.9102446484409
7050	7062	11.1379723305833
7050	7304	74.5459202304159
7052	7035	30.852788772609
7053	6986	27.7865025615206
7053	7019	13.9385194410537
7053	7155	33.226429070058
7058	6778	142.246248963001
7058	7016	83.1970023986173
7058	7228	102.825186881499
7062	7050	11.1379723305833
7062	6792	109.573393551122
7062	7086	28.3614897826798
7066	7041	18.75752841217
7067	6994	15.4210935617788
7069	6910	59.9456792144523
7069	7164	30.7135861552702
7069	7499	125.855865864604
7072	6939	31.9273947407307
7072	6977	41.4306194036551
7072	7133	90.8549243254389
7072	7140	14.5692592889156
7075	6918	46.4773482457405
7075	7043	19.2572509554096
7075	7080	6.05073802692396
7080	7075	6.05073802692396
7080	7090	12.768729016102
7080	7167	33.0506190085312
7081	7017	34.1077510212773
7081	7256	194.64182672709
7081	8298	318.728314073525
7083	7041	10.4443003589971
7083	7096	32.3067431482522
7083	7175	21.1761152566836
7086	7062	28.3614897826798
7086	7120	33.3181234703912
7086	7306	50.5011814282413
7088	6840	63.3771724152073
7088	7110	30.2788278337812
7088	7155	74.5117169631487
7090	7080	12.768729016102
7091	6980	65.9386084974828
7091	6872	57.4181821323843
7091	7676	121.090174033635
7096	7083	32.3067431482522
7097	7098	48.6443912308298
7097	7415	77.7830920973252
7098	7097	48.6443912308298
7098	7142	29.4556338580494
7098	7494	91.5830863298668
7100	6746	110.811533411674
7100	6936	168.328968823506
7100	7964	216.000982272525
7104	6897	258.571129947329
7104	6490	162.17747225456
7104	7218	477.67257868714
7104	7602	106.749000657472
7108	6998	61.6541276823633
7108	7240	75.280179918073
7108	7328	51.6589353857995
7110	7088	30.2788278337812
7110	6965	38.2360880783883
7110	7121	1.43894825635583
7113	6969	34.2123054110627
7113	7887	172.288546973707
7113	7999	194.26689594761
7116	7000	142.245681046123
7116	5797	321.599342423674
7116	9650	708.061191320209
7120	7086	33.3181234703912
7121	7110	1.43894825635583
7121	7150	31.2838731974318
7121	7241	34.8831768566215
7123	6638	128.069686379738
7123	6736	213.718028693235
7123	7187	29.3816067397215
7123	7333	52.7359565366569
7127	7033	67.6222834016147
7127	6770	256.695504610422
7127	7237	27.3660347658291
7131	7007	32.2705551638221
7131	7133	1.52111485989413
7131	7399	110.232840738926
7133	7131	1.52111485989413
7133	7072	90.8549243254389
7133	7357	55.9663614292346
7138	6992	29.2037840543046
7138	7160	49.413222261136
7138	7206	17.8855323334428
7140	7072	14.5692592889156
7140	7152	27.3189692762014
7140	7184	14.457033016658
7142	6960	44.0030767572334
7142	7098	29.4556338580494
7142	7510	89.7226644382563
7146	6896	76.193446488306
7146	7147	24.766184854373
7146	7248	52.7878644948966
7146	7540	93.669005402931
7147	7146	24.766184854373
7150	7121	31.2838731974318
7152	7140	27.3189692762014
7153	3957	901.481292414273
7153	8035	185.829608016397
7153	8569	431.946675433973
7155	7053	33.226429070058
7155	7088	74.5117169631487
7155	7161	2.76894675415176
7160	7138	49.413222261136
7161	7155	2.76894675415176
7161	7296	39.3914107964194
7161	7395	51.0016832236638
7164	6938	76.9358307348116
7164	7069	30.7135861552702
7164	7222	15.3931722493782
7167	7168	21.3356381493827
7167	7080	33.0506190085312
7167	7355	38.35970981571
7168	7167	21.3356381493827
7168	7184	74.5990086808271
7171	6412	202.399327994207
7171	6865	114.054746306344
7171	7266	31.133635776901
7175	7083	21.1761152566836
7175	7180	21.8798728515382
7175	7201	11.0944560945354
7178	6930	59.3913724739021
7178	7191	18.5936112339875
7178	7234	10.7415555705222
7180	7175	21.8798728515382
7180	7182	16.5041865871813
7180	7300	27.4005190648117
7182	7180	16.5041865871813
7184	7140	14.457033016658
7184	7168	74.5990086808271
7184	7224	8.56277190350165
7187	6706	130.306760036235
7187	7123	29.3816067397215
7187	7389	46.8576097360059
7191	7192	8.11600432521723
7191	7178	18.5936112339875
7191	7195	6.78652380883412
7192	7191	8.11600432521723
7195	7196	8.19758950379621
7195	7191	6.78652380883412
7196	7195	8.19758950379621
7199	6975	201.495252983847
7199	7481	64.4737075048696
7201	7202	27.5563581444386
7201	7175	11.0944560945354
7201	7209	2.4760846305317
7202	7201	27.5563581444386
7206	7138	17.8855323334428
7206	7208	15.6624579190672
7206	7595	83.2477540744351
7208	7206	15.6624579190672
7209	7201	2.4760846305317
7209	7220	19.3468422278291
7209	7311	28.8479168697861
7211	6462	185.929015151422
7211	7404	38.8443130116244
7213	5871	365.639291465021
7213	6974	206.688751601198
7213	7256	13.9209835195868
7218	7104	477.67257868714
7220	7209	19.3468422278291
7222	7164	15.3931722493782
7222	7322	28.985743986101
7224	7184	8.56277190350165
7224	7251	37.8996209794961
7224	7532	66.9088505927074
7225	7226	13.4248054077754
7225	7260	24.0063402330471
7225	7385	33.7295219093228
7226	7225	13.4248054077754
7228	6778	108.222551433829
7228	7058	102.825186881499
7228	7580	96.2419846098961
7231	7011	48.4509875498683
7234	7178	10.7415555705222
7234	7235	13.8726791190244
7234	7272	12.5827797097264
7235	7234	13.8726791190244
7235	7243	74.7794838792991
7235	7423	38.1772512505743
7237	7127	27.3660347658291
7237	7281	385.455319040416
7237	8175	198.39117271113
7240	7108	75.280179918073
7240	7333	50.7978811802407
7240	7458	49.4837903369081
7241	7121	34.8831768566215
7241	7254	21.96824788262
7241	7273	12.6098009287733
7243	7235	74.7794838792991
7243	7342	20.9264852493428
7243	7489	96.7943516810704
7246	6510	181.721748245289
7246	7262	125.602088751684
7246	7666	91.8023742220223
7248	7146	52.7878644948966
7248	7552	71.5109315393914
7248	7626	140.588994926335
7250	6780	115.668261153487
7250	7858	172.914876353048
7251	7224	37.8996209794961
7251	7343	38.0827755238895
7254	7241	21.96824788262
7256	7213	13.9209835195868
7256	7081	194.64182672709
7256	7666	93.6471317136986
7260	7225	24.0063402330471
7262	6830	103.163412206532
7262	7246	125.602088751684
7262	7268	36.6397688433717
7262	7960	144.691155576811
7266	7171	31.133635776901
7266	7277	4.38495874021558
7266	7507	51.225284843418
7268	6810	111.375225450606
7268	7262	36.6397688433717
7268	7286	18.6121032201707
7272	7234	12.5827797097264
7272	7368	16.3494988473568
7272	7402	35.4693478033463
7273	7241	12.6098009287733
7273	7297	3.32118660325031
7273	7316	25.4483182489105
7276	6957	113.577414595229
7276	8026	177.71283299959
7277	6427	217.979874144647
7277	7266	4.38495874021558
7277	7370	33.3946623044939
7281	7025	70.3690822882379
7281	7033	293.626919550094
7281	7237	385.455319040416
7281	7617	190.855652000784
7286	7268	18.6121032201707
7286	7292	51.2429491410313
7286	7968	141.794776276871
7287	6811	143.877813344635
7287	6961	138.243199315473
7287	7326	8.62288022125751
7292	6580	163.429528868082
7292	7286	51.2429491410313
7292	7318	109.698852608756
7292	7978	142.19302231301
7296	7161	39.3914107964194
7297	7273	3.32118660325031
7297	7364	28.2378927384362
7297	7469	58.7202448808295
7300	7180	27.4005190648117
7301	7302	11.0721682345197
7301	7307	20.3242814259156
7302	7301	11.0721682345197
7302	7524	134.33497340116
7302	7643	68.5566971907125
7304	7050	74.5459202304159
7306	7086	50.5011814282413
7306	7410	60.9430274748953
7307	6975	76.4493386367585
7307	7301	20.3242814259156
7307	7375	91.6639647169768
7311	7209	28.8479168697861
7311	7314	30.994967045293
7311	7351	8.13166816912014
7314	7311	30.994967045293
7316	7273	25.4483182489105
7318	6655	156.696545799496
7318	7292	109.698852608756
7318	7329	66.9930643277468
7318	7988	137.986173186284
7322	7038	91.2597831197974
7322	7222	28.985743986101
7322	7432	26.4598769666556
7326	7287	8.62288022125751
7326	7499	51.5154262653323
7326	7626	70.5503899262052
7328	7108	51.6589353857995
7329	6685	152.918309828578
7329	7318	66.9930643277468
7329	7338	31.9045085643538
7333	7123	52.7359565366569
7333	7240	50.7978811802407
7333	7389	23.4052471147789
7338	6653	165.732922710637
7338	7329	31.9045085643538
7338	8006	137.222909496526
7342	7243	20.9264852493428
7343	7344	35.4482120970695
7343	7251	38.0827755238895
7343	7357	15.4120225603118
7344	7343	35.4482120970695
7347	7348	105.062721447297
7347	7349	20.287844829995
7347	7362	19.5995208053667
7348	7347	105.062721447297
7349	7347	20.287844829995
7349	7375	49.1684277503708
7349	7657	63.7135971185376
7351	7311	8.13166816912014
7351	7354	21.107657302688
7351	7419	10.6769086287251
7354	7351	21.107657302688
7355	7167	38.35970981571
7355	7385	16.0035984865724
7357	7133	55.9663614292346
7357	7343	15.4120225603118
7357	7435	15.9151487886196
7362	7347	19.5995208053667
7362	7366	10.9247673824284
7362	7581	48.9685489419141
7364	7297	28.2378927384362
7366	7362	10.9247673824284
7366	7371	11.3074707110039
7368	7272	16.3494988473568
7370	7277	33.3946623044939
7370	7404	13.1544975138221
7370	7536	38.4828068575379
7371	7372	115.23801394205
7371	7366	11.3074707110039
7371	7408	32.0002714191436
7372	7371	115.23801394205
7375	7349	49.1684277503708
7375	7035	74.2776074601476
7375	7307	91.6639647169768
7375	7761	82.0116955654065
7381	7382	41.8621066774357
7381	7021	79.174085811865
7381	7474	39.7916870680824
7382	7381	41.8621066774357
7385	7225	33.7295219093228
7385	7355	16.0035984865724
7385	7517	32.0023537171492
7389	7187	46.8576097360059
7389	7333	23.4052471147789
7389	7442	25.4761974479825
7393	7394	34.0456032734934
7393	7395	13.7726543873494
7393	7498	36.3647944979263
7394	7393	34.0456032734934
7395	7393	13.7726543873494
7395	7161	51.0016832236638
7395	7469	21.4666656679804
7399	7131	110.232840738926
7399	7410	21.0800507648173
7399	7559	38.9798900501345
7402	7272	35.4693478033463
7402	7430	16.2504756650316
7402	7461	34.5024050746573
7404	7211	38.8443130116244
7404	7370	13.1544975138221
7404	7444	39.9639940675872
7408	7371	32.0002714191436
7408	7415	17.4505603273312
7408	7611	44.9759694712339
7410	7306	60.9430274748953
7410	7412	36.1326546522872
7410	7399	21.0800507648173
7412	7410	36.1326546522872
7415	7097	77.7830920973252
7415	7408	17.4505603273312
7415	7437	18.8442727624535
7419	7351	10.6769086287251
7419	7422	26.1531807691738
7419	7503	24.1070811408938
7422	7419	26.1531807691738
7423	7235	38.1772512505743
7423	7426	26.8609176052493
7423	7427	1.97174102062895
7426	7423	26.8609176052493
7427	7423	1.97174102062895
7427	7477	18.2178105837212
7430	7402	16.2504756650316
7430	7446	15.0007141439257
7430	7488	17.0558892682427
7432	6714	245.717333267502
7432	7322	26.4598769666556
7432	7870	127.231800787446
7435	7357	15.9151487886196
7435	7448	25.2806895193607
7435	7451	8.43611802970775
7437	7438	34.5738978172593
7437	7415	18.8442727624535
7437	7460	9.09519738828694
7438	7437	34.5738978172593
7442	7389	25.4761974479825
7442	7540	53.9058428034056
7442	7841	82.7274186201645
7444	7404	39.9639940675872
7444	7481	49.6550103748128
7444	7634	36.7447453343813
7446	7430	15.0007141439257
7446	7503	47.6969948814902
7448	7435	25.2806895193607
7448	7451	22.9578606322406
7448	7466	16.3669132240634
7449	6897	132.180702547082
7449	7602	195.834935503946
7449	7847	100.727018014702
7451	7435	8.43611802970775
7451	7448	22.9578606322406
7451	7637	32.8425172106563
7456	7016	96.3378871046782
7456	6633	322.28912626991
7456	7558	22.4190146822308
7458	7240	49.4837903369081
7458	7710	52.5047952708181
7460	7437	9.09519738828694
7460	7494	27.4866919057661
7460	7972	107.166823334235
7461	7402	34.5024050746573
7461	7463	9.2910833065171
7463	7461	9.2910833065171
7463	7477	13.758095710317
7466	7448	16.3669132240634
7469	7395	21.4666656679804
7469	7297	58.7202448808295
7469	7544	44.6993467069648
7469	7585	24.3104947999912
7474	7381	39.7916870680824
7474	7475	10.7841828583222
7474	7522	55.5491169883429
7475	7474	10.7841828583222
7475	7489	10.4249413109162
7475	7702	41.0240405621361
7477	7463	13.758095710317
7477	7427	18.2178105837212
7477	7735	51.3775363036707
7481	7199	64.4737075048696
7481	7444	49.6550103748128
7481	7524	36.7645053451003
7486	6702	182.20345739102
7486	8249	167.542486250307
7486	8358	196.480848010882
7488	7430	17.0558892682427
7489	7243	96.7943516810704
7489	7475	10.4249413109162
7489	7513	30.8555112452604
7494	7098	91.5830863298668
7494	7460	27.4866919057661
7494	7510	22.8337797168487
7494	8018	108.543057203529
7498	7393	36.3647944979263
7499	7069	125.855865864604
7499	7326	51.5154262653323
7499	7688	56.8572774564534
7499	7995	138.661393673453
7503	7419	24.1070811408938
7503	7446	47.6969948814902
7503	7614	17.8893640330375
7507	7266	51.225284843418
7507	7536	28.9940117798653
7507	7571	15.9071947226117
7510	7142	89.7226644382563
7510	7494	22.8337797168487
7510	7566	35.5659095536548
7513	7489	30.8555112452604
7513	7635	45.1105603448098
7513	7654	23.0425453493887
7515	7516	9.75922336342803
7515	7517	24.7468262916279
7515	7792	67.6574773673909
7516	7515	9.75922336342803
7516	7528	16.7675701483269
7517	7515	24.7468262916279
7517	7385	32.0023537171492
7517	7549	33.7542459804593
7517	7704	39.5130726856604
7522	7474	55.5491169883429
7522	7529	5.40546314498062
7524	7302	134.33497340116
7524	7481	36.7645053451003
7524	7643	76.7376923994014
7524	8439	204.574417784944
7528	7516	16.7675701483269
7528	7532	5.14947879651598
7528	7706	34.0760725951888
7529	7522	5.40546314498062
7529	7563	45.1174202912572
7529	7712	38.6631805222402
7532	7224	66.9088505927074
7532	7528	5.14947879651598
7532	7578	44.3140755296247
7536	7370	38.4828068575379
7536	7507	28.9940117798653
7536	8347	178.891605194145
7540	7146	93.669005402931
7540	7442	53.9058428034056
7540	7554	4.36342866442499
7544	7469	44.6993467069648
7544	7546	23.2793014367035
7544	7548	2.35554029515625
7546	7544	23.2793014367035
7548	7544	2.35554029515625
7548	7556	10.0798511421886
7548	7648	17.1984778043021
7549	7517	33.7542459804593
7549	7569	21.6862584587519
7549	7692	25.1919665898273
7552	7248	71.5109315393914
7554	7540	4.36342866442499
7554	7760	101.77476738149
7554	8263	149.985535037915
7556	7548	10.0798511421886
7556	7594	21.2245785285301
7556	7682	29.7357012696625
7558	7456	22.4190146822308
7558	7607	170.035756212365
7558	7878	58.7130897185164
7559	7560	12.2911153787015
7559	7399	38.9798900501345
7559	7591	54.3274812547501
7560	7559	12.2911153787015
7560	7563	57.1324394657302
7560	7780	45.076424560673
7563	7529	45.1174202912572
7563	7560	57.1324394657302
7563	7824	48.169818185949
7566	6998	130.420057073616
7566	7510	35.5659095536548
7566	8092	110.084394247359
7569	7549	21.6862584587519
7569	7575	16.8729440403332
7569	7914	71.1657211579354
7571	7507	15.9071947226117
7571	7699	67.5740575254705
7571	8339	166.807994808989
7575	7569	16.8729440403332
7575	7595	14.0678323330352
7578	7532	44.3140755296247
7578	7590	7.83403789813692
7578	7836	53.7849452028621
7580	7228	96.2419846098961
7580	7607	43.2269011213273
7580	7661	68.013406250118
7581	7362	48.9685489419141
7583	7584	20.2416417094751
7583	7594	25.034627388866
7583	7614	23.7654935755298
7584	7583	20.2416417094751
7585	7586	23.3670196316901
7585	7469	24.3104947999912
7585	7685	16.6567457121293
7586	7585	23.3670196316901
7590	7578	7.83403789813692
7590	7632	27.0601228419827
7590	7856	49.3264425844803
7591	7559	54.3274812547501
7591	7637	25.6243656312338
7591	7708	22.8734181832684
7594	7556	21.2245785285301
7594	7583	25.034627388866
7594	7747	33.7690306951939
7595	7575	14.0678323330352
7595	7206	83.2477540744351
7595	7649	74.4639320060962
7595	7873	52.3107220454222
7602	7449	195.834935503946
7602	7104	106.749000657472
7602	7660	95.9549775143567
7602	7942	75.1727708969831
7607	7580	43.2269011213273
7607	7558	170.035756212365
7607	8609	234.081824744561
7609	7610	3.52574930286338
7609	8169	146.221088903946
7609	8203	127.837563323181
7610	7609	3.52574930286338
7611	7408	44.9759694712339
7614	7583	23.7654935755298
7614	7503	17.8893640330375
7614	7622	0.940211736455148
7617	6844	199.602783059764
7617	7281	190.855652000784
7617	7656	31.9013263245833
7622	7614	0.940211736455148
7622	7696	50.9617479260393
7622	8085	114.068665390473
7626	7326	70.5503899262052
7626	7248	140.588994926335
7626	7630	0.177176222100107
7626	7896	73.4214149261442
7630	7626	0.177176222100107
7632	7590	27.0601228419827
7632	7637	23.7109068161848
7632	7860	46.310536307219
7634	7444	36.7447453343813
7634	7684	29.5732330354068
7634	8364	169.286697667198
7635	7513	45.1105603448098
7635	7735	46.1612044631617
7635	7776	37.4255738460497
7637	7591	25.6243656312338
7637	7451	32.8425172106563
7637	7632	23.7109068161848
7637	7994	83.5390179262769
7643	7302	68.5566971907125
7643	7524	76.7376923994014
7643	7729	92.4843862940889
7648	7548	17.1984778043021
7649	7595	74.4639320060962
7649	7030	128.719707144349
7649	7673	30.0605164477771
7654	7513	23.0425453493887
7654	7774	51.9212610927402
7656	7617	31.9013263245833
7656	7669	12.4797889263924
7656	7902	55.9342805009404
7657	7349	63.7135971185376
7660	7602	95.9549775143567
7661	6253	317.852740250727
7661	7580	68.013406250118
7661	7676	12.8912977204631
7661	7789	29.1412100001254
7666	7246	91.8023742220223
7666	7256	93.6471317136986
7666	7952	75.4988376631879
7666	8298	145.79462041293
7669	7670	78.3382773206755
7669	7656	12.4797889263924
7669	7713	52.923081036343
7670	7669	78.3382773206755
7673	7649	30.0605164477771
7673	7676	58.5519238577134
7673	7937	59.9345814280478
7676	7091	121.090174033635
7676	7661	12.8912977204631
7676	7673	58.5519238577134
7676	7826	30.6534061438855
7682	7556	29.7357012696625
7684	7634	29.5732330354068
7684	8381	163.085955678849
7685	7585	16.6567457121293
7685	7698	21.7927075194305
7685	7717	10.4238249026013
7687	7688	115.258467891356
7688	7687	115.258467891356
7688	7499	56.8572774564534
7688	7752	26.7298208276686
7692	7549	25.1919665898273
7692	7694	17.7231270656044
7692	7864	32.9095587192709
7694	7692	17.7231270656044
7696	7622	50.9617479260393
7696	7744	64.2441641217066
7696	7757	17.8427303637147
7698	7685	21.7927075194305
7699	7571	67.5740575254705
7699	8081	121.948234635371
7699	8313	136.479855154882
7702	7475	41.0240405621361
7704	7517	39.5130726856604
7704	7770	21.1112258135395
7704	7822	23.8520090847595
7706	7528	34.0760725951888
7708	7591	22.8734181832684
7708	7724	27.0500974214029
7708	7804	23.9408984228732
7710	7458	52.5047952708181
7710	7841	104.686815176954
7710	8128	88.5761392988688
7712	7529	38.6631805222402
7712	7726	33.2234528031478
7712	7830	20.4296216827253
7713	6789	206.45232559869
7713	7669	52.923081036343
7713	7799	64.9595458173381
7713	8331	134.051274160651
7717	7685	10.4238249026013
7717	7728	28.4425803154292
7717	7783	13.964945476907
7719	5781	1697.39149420994
7719	3542	1087.58882636692
7719	7983	55.6548128509177
7719	8151	608.950106715038
7724	7708	27.0500974214029
7726	7712	33.2234528031478
7728	7717	28.4425803154292
7729	7730	41.9238100141473
7729	7643	92.4843862940889
7729	7754	22.8555371386962
7730	7729	41.9238100141473
7734	6590	268.147208622257
7734	7878	279.983256665488
7734	8112	77.9899968212236
7735	7477	51.3775363036707
7735	7635	46.1612044631617
7735	7744	4.99446805800595
7739	7740	34.2552186296201
7740	7739	34.2552186296201
7740	7792	11.6985468429722
7741	7742	9.94900398787464
7741	7747	21.8409483457448
7741	7798	17.7282967977493
7742	7741	9.94900398787464
7744	7696	64.2441641217066
7744	7735	4.99446805800595
7744	7777	9.11518244768096
7747	7741	21.8409483457448
7747	7594	33.7690306951939
7747	8010	52.8100303495332
7752	7688	26.7298208276686
7752	7876	24.7672838756724
7752	8016	64.172271017286
7754	7729	22.8555371386962
7754	7761	5.6313906291686
7754	8003	50.7143177495424
7756	5640	517.609876297951
7756	7765	10.9327593992636
7756	7788	5.6315581298695
7757	7696	17.8427303637147
7760	7554	101.77476738149
7760	7896	76.7396173211932
7761	7375	82.0116955654065
7761	7754	5.6313906291686
7761	7865	57.5589901016511
7765	7756	10.9327593992636
7765	5709	496.423884223769
7765	7808	5.57718511269918
7765	5329	842.707844537303
7770	7704	21.1112258135395
7770	7816	39.5573558432403
7770	7822	20.4468649921009
7772	5553	903.844702328794
7772	7909	29.0644350287719
7774	7654	51.9212610927402
7776	7635	37.4255738460497
7776	7832	15.8686603795819
7776	7862	15.907720346968
7777	7744	9.11518244768096
7777	7927	40.0266255974819
7777	7956	52.6294335861842
7779	7780	18.0107761055549
7779	8210	86.970108021903
7780	7779	18.0107761055549
7780	7560	45.076424560673
7780	7795	1.37289730419873
7783	7717	13.964945476907
7783	7814	32.7286719155821
7783	7933	31.6414425837167
7785	7786	20.59016924755
7785	8073	62.5623588357658
7785	8183	131.538888376137
7786	7785	20.59016924755
7786	7932	94.6246053272083
7786	8064	77.2048227904728
7788	7756	5.6315581298695
7788	7808	10.878766348559
7788	10378	554.161119974738
7789	7661	29.1412100001254
7789	7826	12.4330034662843
7789	8609	217.2693932032
7792	7740	11.6985468429722
7792	7515	67.6574773673909
7792	7816	1.18850228185324
7795	7780	1.37289730419873
7795	7806	20.3670832907406
7795	8222	88.1908331182824
7798	7741	17.7282967977493
7799	6984	175.684240079286
7799	7713	64.9595458173381
7799	7886	54.3870148285914
7804	7708	23.9408984228732
7804	7812	7.42937711763678
7804	7884	13.7491141331151
7806	7795	20.3670832907406
7806	8048	49.7739490646419
7808	7788	10.878766348559
7808	7765	5.57718511269918
7808	7847	164.05124778181
7808	10405	559.477667874606
7812	7804	7.42937711763678
7812	7846	4.9117937346229
7814	7783	32.7286719155821
7816	7792	1.18850228185324
7816	7770	39.5573558432403
7816	7900	20.082733297922
7822	7704	23.8520090847595
7822	7770	20.4468649921009
7822	7852	4.74348290576985
7824	7563	48.169818185949
7824	7930	53.4077760988703
7824	8037	67.4735399691713
7826	7676	30.6534061438855
7826	7789	12.4330034662843
7826	7937	69.9740760528321
7826	8356	135.01116486373
7830	7712	20.4296216827253
7830	7840	25.6372262005247
7830	7837	42.0792255362649
7832	7776	15.8686603795819
7836	7578	53.7849452028621
7837	7838	19.2712332445071
7837	7830	42.0792255362649
7837	7991	36.6511326774186
7838	7837	19.2712332445071
7840	7830	25.6372262005247
7841	7442	82.7274186201645
7841	7710	104.686815176954
7841	8191	78.4843678844257
7846	7812	4.9117937346229
7846	7880	7.14176135394655
7846	7894	22.8641911803771
7847	7449	100.727018014702
7847	7808	164.05124778181
7847	7922	39.4313897106739
7852	7822	4.74348290576985
7852	7864	30.709661910026
7852	7944	34.5700108946038
7856	7590	49.3264425844803
7858	7250	172.914876353048
7858	7870	4.02660325235095
7858	8105	79.0699567173542
7860	7632	46.310536307219
7862	7776	15.907720346968
7862	7882	13.2432672399626
7862	7916	16.9797933303495
7864	7692	32.9095587192709
7864	7852	30.709661910026
7864	7906	14.8553823232228
7865	7761	57.5589901016511
7865	7972	113.678154121931
7865	7981	29.9539629818671
7870	7858	4.02660325235095
7870	7432	127.231800787446
7870	8118	81.5934397396148
7873	7595	52.3107220454222
7873	7904	36.1362128892108
7873	8029	37.3935853238416
7876	7752	24.7672838756724
7876	7912	18.4794895087537
7876	8226	93.0960952716844
7878	7558	58.7130897185164
7878	7734	279.983256665488
7878	9122	297.395382399866
7880	7846	7.14176135394655
7882	7862	13.2432672399626
7882	7936	41.9683887302368
7882	7950	22.2472702541919
7884	7804	13.7491141331151
7886	7799	54.3870148285914
7886	7923	127.498955342568
7886	8291	99.9781585547539
7887	7113	172.288546973707
7887	7004	219.804555727198
7887	7999	69.2515264067987
7887	8432	135.037647636884
7894	7846	22.8641911803771
7896	7626	73.4214149261442
7896	7760	76.7396173211932
7896	7995	31.6015089916068
7900	7816	20.082733297922
7900	7917	20.5225898561246
7900	7944	49.4768563641459
7902	7656	55.9342805009404
7904	7873	36.1362128892108
7906	7864	14.8553823232228
7907	7908	160.818530489961
7907	7909	45.0475859335588
7907	8389	191.56195669146
7908	7907	160.818530489961
7909	7907	45.0475859335588
7909	7772	29.0644350287719
7912	7876	18.4794895087537
7914	7569	71.1657211579354
7916	7862	16.9797933303495
7917	7918	20.1518517628587
7917	7900	20.5225898561246
7917	8013	32.8266060920887
7918	7917	20.1518517628587
7922	7847	39.4313897106739
7922	8484	394.559512014292
7922	8892	247.54120665696
7923	6551	306.201016688464
7923	7886	127.498955342568
7923	7976	22.8346491193688
7927	7777	40.0266255974819
7927	8043	29.9254371033365
7927	8155	46.6040120903504
7930	7824	53.4077760988703
7932	7786	94.6246053272083
7932	8064	55.7860570595429
7932	8633	193.806052202905
7933	7783	31.6414425837167
7933	7958	42.2605401762042
7933	8026	18.8968409571931
7936	7882	41.9683887302368
7937	7673	59.9345814280478
7937	7826	69.9740760528321
7937	8029	90.6556112612464
7942	7602	75.1727708969831
7944	7900	49.4768563641459
7944	7852	34.5700108946038
7944	8119	96.9287940524559
7947	7948	242.299556389908
7947	8104	39.4724837444872
7947	8579	459.039671901244
7948	7947	242.299556389908
7950	7882	22.2472702541919
7950	8034	16.4110158537155
7950	8078	24.0843090297109
7952	7666	75.4988376631879
7952	7960	121.196801560013
7952	8804	231.375295692497
7953	7954	241.269204671429
7954	7953	241.269204671429
7956	7777	52.6294335861842
7958	7933	42.2605401762042
7958	8010	33.2811525804843
7958	8216	50.7114032332653
7960	7262	144.691155576811
7960	7952	121.196801560013
7960	7968	56.1907429013754
7960	8592	153.611941423755
7964	7100	216.000982272525
7964	6969	226.073953188744
7964	8050	15.194935154175
7968	7286	141.794776276871
7968	7960	56.1907429013754
7968	7978	49.8465733581505
7972	7460	107.166823334235
7972	7865	113.678154121931
7972	8018	29.4323069525853
7976	7923	22.8346491193688
7976	8110	96.3524936852084
7976	8521	145.736827738982
7978	7292	142.19302231301
7978	7968	49.8465733581505
7978	7988	108.305272809479
7978	8557	142.284513231604
7981	7865	29.9539629818671
7983	5969	1693.18280089266
7983	7719	55.6548128509177
7983	8393	618.937607905363
7988	7318	137.986173186284
7988	7978	108.305272809479
7988	8006	83.0104524871264
7988	8438	109.350596423294
7991	7837	36.6511326774186
7991	8037	62.2444668125992
7991	8146	32.4387161050255
7994	7637	83.5390179262769
7994	8022	34.0008781004194
7994	8058	43.9412998414434
7995	7499	138.661393673453
7995	7896	31.6015089916068
7995	8242	89.4076011429225
7999	7113	194.26689594761
7999	7887	69.2515264067987
7999	8050	43.3989675479676
8003	7754	50.7143177495424
8003	8137	32.800812573603
8003	8276	206.957409654588
8006	7338	137.222909496526
8006	7988	83.0104524871264
8006	8112	171.90710414778
8006	8444	109.236661786609
8010	7958	33.2811525804843
8010	7747	52.8100303495332
8010	8042	16.7273764685438
8013	7917	32.8266060920887
8013	8022	34.3155001568235
8013	8160	30.9835840389322
8016	7752	64.172271017286
8018	7494	108.543057203529
8018	7972	29.4323069525853
8018	8079	45.5944513972477
8018	8276	57.4139149615116
8022	7994	34.0008781004194
8022	8013	34.3155001568235
8022	8150	25.843791535518
8026	7276	177.71283299959
8026	7933	18.8968409571931
8026	8721	171.331775303319
8029	7873	37.3935853238416
8029	7937	90.6556112612464
8029	8119	43.6024256459353
8029	8984	262.310377908804
8034	7950	16.4110158537155
8034	8072	36.918891130284
8034	8164	33.9495953746658
8035	7153	185.829608016397
8035	8839	304.410016296139
8035	9457	324.987773717803
8037	7991	62.2444668125992
8037	7824	67.4735399691713
8037	8053	14.4483702793231
